Sample,Cache (cycles),DRAM (cycles)
73698,42,319
73699,47,317
73700,44,325
73701,45,317
73702,47,321
73703,44,317
73704,45,321
73705,45,319
73706,43,321
73707,43,319
73708,43,786
73709,45,319
73710,43,321
73711,45,319
73712,45,319
73713,44,321
73714,43,321
73715,43,323
73716,44,317
73717,43,319
73718,45,319
73719,44,321
73720,45,908
73721,45,319
73722,45,321
73723,44,319
73724,43,321
73725,43,323
73726,42,321
73727,45,317
73728,45,317
73729,44,315
73730,43,317
73731,43,319
73732,47,961
73733,45,321
73734,43,317
73735,43,323
73736,43,321
73737,46,319
73738,45,319
73739,43,319
73740,44,317
73741,45,321
73742,43,320
73743,44,315
73744,47,904
73745,45,321
73746,44,323
73747,45,321
73748,43,321
73749,45,321
73750,45,321
73751,45,321
73752,45,323
73753,45,321
73754,43,323
73755,43,319
73756,44,953
73757,45,319
73758,43,324
73759,44,319
73760,45,319
73761,43,320
73762,44,317
73763,47,321
73764,45,320
73765,42,319
73766,43,321
73767,45,317
73768,42,963
73769,44,317
73770,45,321
73771,43,323
73772,44,321
73773,47,319
73774,45,321
73775,46,321
73776,43,323
73777,43,321
73778,47,323
73779,44,323
73780,41,884
73781,43,321
73782,44,321
73783,45,321
73784,43,322
73785,44,319
73786,45,319
73787,45,320
73788,44,321
73789,43,321
73790,43,322
73791,44,323
73792,47,959
73793,45,321
73794,45,317
73795,45,321
73796,43,321
73797,45,319
73798,46,321
73799,43,319
73800,45,317
73801,42,321
73802,45,321
73803,45,319
73804,44,894
73805,43,317
73806,43,322
73807,42,317
73808,43,321
73809,43,320
73810,44,317
73811,43,319
73812,43,324
73813,44,317
73814,43,317
73815,43,319
73816,43,957
73817,43,321
73818,45,317
73819,44,323
73820,45,317
73821,43,317
73822,45,321
73823,45,315
73824,44,317
73825,47,321
73826,45,319
73827,44,321
73828,45,839
73829,45,319
73830,46,317
73831,47,317
73832,45,323
73833,45,321
73834,45,319
73835,44,319
73836,45,319
73837,45,319
73838,46,315
73839,45,321
73840,45,974
73841,45,317
73842,45,317
73843,45,319
73844,44,321
73845,45,360
73846,46,319
73847,45,319
73848,43,321
73849,45,317
73850,43,323
73851,45,321
73852,45,945
73853,43,321
73854,44,317
73855,45,319
73856,43,423
73857,45,319
73858,46,317
73859,43,319
73860,45,319
73861,45,358
73862,45,321
73863,45,321
73864,44,1272
73865,43,324
73866,44,325
73867,45,319
73868,43,325
73869,46,319
73870,47,319
73871,43,323
73872,44,325
73873,42,321
73874,43,319
73875,45,1084
73876,45,319
73877,47,323
73878,44,323
73879,45,319
73880,47,321
73881,46,319
73882,45,319
73883,43,325
73884,45,325
73885,46,321
73886,47,323
73887,45,778
73888,45,320
73889,46,321
73890,43,323
73891,43,321
73892,47,317
73893,45,317
73894,41,325
73895,43,321
73896,43,321
73897,45,321
73898,44,319
73899,45,953
73900,45,321
73901,43,321
73902,45,317
73903,45,319
73904,44,319
73905,43,323
73906,45,319
73907,45,321
73908,45,319
73909,43,322
73910,46,319
73911,45,900
73912,45,321
73913,43,319
73914,47,319
73915,45,317
73916,46,315
73917,45,317
73918,45,320
73919,44,317
73920,45,319
73921,43,319
73922,46,317
73923,43,900
73924,47,319
73925,45,317
73926,45,317
73927,43,322
73928,46,319
73929,43,319
73930,43,319
73931,44,323
73932,47,319
73933,43,319
73934,44,319
73935,45,880
73936,45,321
73937,43,319
73938,43,321
73939,44,317
73940,45,321
73941,43,317
73942,46,319
73943,49,317
73944,45,319
73945,44,315
73946,45,319
73947,43,846
73948,45,320
73949,44,319
73950,43,319
73951,45,320
73952,46,317
73953,45,319
73954,43,323
73955,46,321
73956,47,321
73957,47,320
73958,44,319
73959,45,959
73960,45,321
73961,42,319
73962,43,323
73963,45,319
73964,47,315
73965,43,319
73966,47,319
73967,45,323
73968,44,321
73969,41,321
73970,45,320
73971,44,973
73972,44,323
73973,43,323
73974,45,321
73975,44,323
73976,45,323
73977,43,319
73978,44,325
73979,42,321
73980,47,319
73981,45,319
73982,42,319
73983,43,829
73984,45,317
73985,44,321
73986,43,323
73987,45,317
73988,44,323
73989,43,323
73990,45,319
73991,44,319
73992,45,319
73993,45,331
73994,43,319
73995,43,323
73996,43,321
73997,46,321
73998,46,1053
73999,43,320
74000,45,320
74001,46,319
74002,45,317
74003,45,319
74004,44,315
74005,45,319
74006,43,320
74007,46,315
74008,45,319
74009,43,319
74010,44,793
74011,46,319
74012,45,321
74013,43,397
74014,44,317
74015,45,317
74016,43,321
74017,42,321
74018,43,321
74019,43,319
74020,44,319
74021,45,321
74022,45,771
74023,44,321
74024,47,319
74025,45,357
74026,45,319
74027,45,360
74028,45,319
74029,45,319
74030,45,321
74031,47,321
74032,42,323
74033,46,319
74034,45,880
74035,42,323
74036,43,319
74037,45,321
74038,46,319
74039,45,317
74040,43,321
74041,46,321
74042,45,323
74043,43,321
74044,44,319
74045,43,321
74046,43,904
74047,43,322
74048,46,319
74049,45,321
74050,43,322
74051,46,319
74052,45,321
74053,45,321
74054,44,323
74055,45,317
74056,45,319
74057,44,323
74058,45,906
74059,45,317
74060,47,317
74061,44,321
74062,43,323
74063,45,319
74064,46,323
74065,43,323
74066,45,323
74067,44,323
74068,45,321
74069,45,321
74070,44,905
74071,44,321
74072,45,319
74073,45,319
74074,44,321
74075,45,319
74076,43,322
74077,44,315
74078,43,319
74079,45,320
74080,46,319
74081,45,319
74082,43,970
74083,45,320
74084,44,323
74085,45,319
74086,44,323
74087,45,317
74088,49,317
74089,44,319
74090,43,323
74091,45,317
74092,46,319
74093,43,317
74094,43,899
74095,44,319
74096,45,315
74097,45,319
74098,44,317
74099,45,319
74100,45,315
74101,46,319
74102,43,321
74103,44,319
74104,45,315
74105,43,320
74106,44,913
74107,42,317
74108,43,321
74109,45,317
74110,43,319
74111,45,319
74112,46,317
74113,45,319
74114,43,317
74115,44,321
74116,45,319
74117,45,321
74118,44,908
74119,45,319
74120,45,317
74121,44,319
74122,45,317
74123,45,317
74124,46,319
74125,43,317
74126,45,317
74127,44,321
74128,45,319
74129,45,317
74130,44,974
74131,44,321
74132,45,317
74133,43,322
74134,44,319
74135,43,321
74136,43,322
74137,44,321
74138,43,319
74139,47,318
74140,44,321
74141,45,321
74142,45,899
74143,45,323
74144,45,317
74145,45,321
74146,45,323
74147,45,319
74148,45,319
74149,44,317
74150,45,319
74151,43,321
74152,44,319
74153,43,323
74154,45,918
74155,47,317
74156,45,317
74157,44,319
74158,45,317
74159,43,324
74160,46,321
74161,43,319
74162,43,319
74163,42,317
74164,45,317
74165,47,317
74166,43,973
74167,45,319
74168,43,319
74169,44,317
74170,45,317
74171,43,321
74172,46,315
74173,43,321
74174,47,321
74175,42,321
74176,43,321
74177,45,319
74178,44,907
74179,46,319
74180,47,319
74181,45,320
74182,44,319
74183,47,321
74184,43,319
74185,46,319
74186,45,317
74187,45,317
74188,45,315
74189,43,319
74190,44,901
74191,44,319
74192,45,319
74193,45,317
74194,44,360
74195,44,315
74196,45,319
74197,45,430
74198,45,321
74199,43,360
74200,43,319
74201,45,319
74202,45,778
74203,43,321
74204,45,317
74205,46,317
74206,45,317
74207,45,320
74208,44,421
74209,43,319
74210,45,345
74211,42,317
74212,45,317
74213,44,315
74214,43,782
74215,43,321
74216,45,319
74217,44,317
74218,43,323
74219,45,315
74220,44,321
74221,45,319
74222,43,321
74223,45,322
74224,46,332
74225,42,321
74226,47,790
74227,45,321
74228,45,321
74229,47,321
74230,45,317
74231,43,325
74232,45,319
74233,44,319
74234,45,319
74235,45,320
74236,44,315
74237,45,319
74238,43,954
74239,42,319
74240,45,321
74241,45,315
74242,46,323
74243,45,321
74244,43,319
74245,44,321
74246,42,321
74247,45,319
74248,43,320
74249,45,321
74250,47,839
74251,49,319
74252,42,319
74253,42,323
74254,43,325
74255,43,323
74256,46,323
74257,45,321
74258,45,317
74259,44,319
74260,43,323
74261,45,320
74262,44,831
74263,41,325
74264,45,323
74265,44,317
74266,41,319
74267,45,321
74268,42,321
74269,45,319
74270,44,319
74271,43,323
74272,45,319
74273,42,317
74274,41,792
74275,46,319
74276,45,321
74277,45,317
74278,46,319
74279,45,317
74280,43,321
74281,44,323
74282,45,319
74283,43,319
74284,44,319
74285,41,319
74286,43,947
74287,42,317
74288,45,323
74289,45,320
74290,44,321
74291,45,315
74292,44,321
74293,45,317
74294,45,317
74295,44,319
74296,43,321
74297,45,317
74298,45,959
74299,43,321
74300,43,319
74301,42,319
74302,45,319
74303,44,317
74304,45,319
74305,45,317
74306,44,319
74307,43,321
74308,45,319
74309,44,321
74310,45,319
74311,43,323
74312,47,321
74313,45,319
74314,44,321
74315,44,880
74316,43,323
74317,45,319
74318,45,319
74319,44,319
74320,43,323
74321,44,319
74322,45,319
74323,43,321
74324,44,323
74325,45,317
74326,45,322
74327,44,969
74328,41,319
74329,43,319
74330,44,319
74331,43,321
74332,43,321
74333,44,323
74334,45,321
74335,45,317
74336,44,323
74337,49,319
74338,46,321
74339,43,951
74340,47,317
74341,47,317
74342,45,317
74343,45,321
74344,43,320
74345,44,321
74346,45,319
74347,42,319
74348,43,317
74349,44,325
74350,43,323
74351,43,983
74352,45,321
74353,46,321
74354,45,319
74355,47,325
74356,45,321
74357,43,322
74358,42,319
74359,45,321
74360,47,319
74361,43,323
74362,43,321
74363,43,971
74364,43,321
74365,45,319
74366,43,323
74367,45,322
74368,45,362
74369,44,319
74370,45,323
74371,45,317
74372,43,321
74373,45,358
74374,43,323
74375,44,882
74376,47,319
74377,44,319
74378,43,319
74379,45,321
74380,41,323
74381,45,317
74382,47,319
74383,45,322
74384,44,321
74385,45,319
74386,44,319
74387,43,1097
74388,44,321
74389,43,319
74390,42,317
74391,43,321
74392,44,321
74393,45,323
74394,45,320
74395,44,335
74396,45,321
74397,43,321
74398,43,323
74399,43,845
74400,45,317
74401,45,321
74402,45,321
74403,46,321
74404,43,323
74405,44,319
74406,45,321
74407,43,321
74408,45,319
74409,43,322
74410,46,319
74411,43,1036
74412,46,319
74413,45,321
74414,44,321
74415,41,319
74416,44,317
74417,43,321
74418,44,319
74419,45,321
74420,45,320
74421,45,317
74422,45,321
74423,46,949
74424,45,319
74425,45,321
74426,45,319
74427,45,321
74428,44,323
74429,47,321
74430,45,323
74431,43,321
74432,45,321
74433,44,321
74434,45,321
74435,44,1035
74436,45,317
74437,47,317
74438,45,315
74439,47,317
74440,44,317
74441,45,321
74442,44,317
74443,43,323
74444,43,321
74445,45,319
74446,43,320
74447,45,941
74448,45,320
74449,45,317
74450,45,319
74451,46,321
74452,43,319
74453,43,321
74454,45,321
74455,45,320
74456,42,317
74457,43,321
74458,44,321
74459,45,1036
74460,44,315
74461,45,319
74462,44,321
74463,43,321
74464,44,319
74465,43,323
74466,43,321
74467,45,319
74468,45,321
74469,45,321
74470,45,315
74471,45,955
74472,45,321
74473,44,321
74474,43,319
74475,44,319
74476,45,321
74477,43,315
74478,47,319
74479,43,319
74480,43,319
74481,45,317
74482,43,319
74483,45,1032
74484,44,315
74485,47,319
74486,44,321
74487,45,323
74488,44,317
74489,45,319
74490,44,319
74491,45,317
74492,45,315
74493,45,317
74494,44,323
74495,43,937
74496,44,319
74497,45,319
74498,45,319
74499,45,319
74500,43,321
74501,44,319
74502,45,321
74503,46,323
74504,43,319
74505,45,321
74506,49,315
74507,45,1039
74508,43,317
74509,45,320
74510,42,319
74511,43,319
74512,44,323
74513,45,319
74514,44,315
74515,43,323
74516,42,321
74517,45,317
74518,45,319
74519,43,894
74520,47,319
74521,44,321
74522,47,321
74523,45,319
74524,47,323
74525,45,321
74526,44,323
74527,43,321
74528,46,323
74529,45,319
74530,43,322
74531,46,1037
74532,45,321
74533,42,317
74534,43,319
74535,46,321
74536,45,319
74537,43,321
74538,43,321
74539,46,319
74540,45,321
74541,45,319
74542,45,319
74543,45,900
74544,44,321
74545,45,321
74546,45,317
74547,45,321
74548,45,319
74549,44,317
74550,43,321
74551,44,317
74552,45,319
74553,45,319
74554,43,358
74555,44,941
74556,45,318
74557,46,321
74558,47,321
74559,44,321
74560,47,317
74561,45,321
74562,43,319
74563,45,360
74564,45,323
74565,44,319
74566,43,321
74567,45,978
74568,45,317
74569,49,317
74570,43,319
74571,43,317
74572,43,321
74573,41,323
74574,45,317
74575,45,315
74576,47,319
74577,44,319
74578,45,317
74579,43,1008
74580,43,329
74581,47,319
74582,44,323
74583,45,327
74584,43,320
74585,43,321
74586,45,361
74587,43,323
74588,43,380
74589,45,319
74590,45,320
74591,43,998
74592,46,315
74593,47,319
74594,44,321
74595,45,319
74596,45,321
74597,45,321
74598,45,319
74599,44,319
74600,43,319
74601,46,317
74602,47,323
74603,45,779
74604,46,319
74605,45,319
74606,43,319
74607,43,323
74608,43,321
74609,44,319
74610,45,323
74611,44,319
74612,43,321
74613,43,319
74614,45,317
74615,45,1034
74616,46,317
74617,43,323
74618,47,323
74619,43,321
74620,43,322
74621,45,319
74622,46,319
74623,45,726
74624,45,321
74625,45,321
74626,45,319
74627,44,323
74628,45,321
74629,45,321
74630,43,321
74631,44,325
74632,44,317
74633,43,325
74634,43,321
74635,45,782
74636,45,317
74637,45,321
74638,44,317
74639,47,321
74640,43,319
74641,45,321
74642,47,319
74643,46,321
74644,43,317
74645,47,319
74646,45,315
74647,45,781
74648,47,319
74649,45,319
74650,43,319
74651,43,321
74652,43,319
74653,42,321
74654,45,315
74655,46,319
74656,45,319
74657,42,319
74658,45,321
74659,46,911
74660,46,321
74661,45,319
74662,44,321
74663,43,321
74664,44,317
74665,45,319
74666,46,319
74667,45,319
74668,44,319
74669,43,321
74670,45,321
74671,43,981
74672,45,317
74673,45,319
74674,45,319
74675,45,319
74676,46,321
74677,43,321
74678,46,319
74679,47,319
74680,44,319
74681,45,321
74682,44,321
74683,43,994
74684,44,319
74685,43,323
74686,44,323
74687,45,319
74688,45,321
74689,45,323
74690,45,320
74691,45,319
74692,45,319
74693,46,319
74694,43,323
74695,46,980
74696,44,319
74697,43,321
74698,43,321
74699,43,319
74700,45,320
74701,45,319
74702,43,321
74703,44,323
74704,43,323
74705,44,323
74706,43,321
74707,43,998
74708,45,321
74709,46,319
74710,45,321
74711,45,319
74712,43,321
74713,47,318
74714,43,319
74715,45,325
74716,44,360
74717,44,319
74718,47,319
74719,45,1246
74720,44,321
74721,45,321
74722,43,323
74723,43,321
74724,45,322
74725,42,319
74726,45,321
74727,42,319
74728,45,319
74729,46,319
74730,47,319
74731,44,787
74732,44,319
74733,45,321
74734,44,319
74735,43,319
74736,44,321
74737,45,317
74738,43,319
74739,43,323
74740,43,317
74741,43,321
74742,45,321
74743,44,919
74744,46,315
74745,45,321
74746,46,339
74747,45,317
74748,43,315
74749,45,360
74750,43,317
74751,45,355
74752,43,321
74753,46,321
74754,43,357
74755,45,924
74756,45,321
74757,45,320
74758,43,321
74759,45,317
74760,42,323
74761,43,323
74762,44,321
74763,45,321
74764,44,323
74765,43,321
74766,45,319
74767,47,1036
74768,45,317
74769,43,321
74770,43,320
74771,43,321
74772,45,321
74773,44,319
74774,43,323
74775,44,323
74776,45,323
74777,42,321
74778,45,321
74779,43,951
74780,43,323
74781,43,319
74782,45,317
74783,43,319
74784,44,321
74785,47,319
74786,42,319
74787,45,321
74788,44,319
74789,47,321
74790,45,321
74791,45,1051
74792,45,321
74793,44,323
74794,43,321
74795,45,323
74796,41,321
74797,43,320
74798,44,323
74799,43,319
74800,44,317
74801,45,321
74802,44,323
74803,43,957
74804,43,323
74805,44,323
74806,43,323
74807,46,321
74808,43,321
74809,43,321
74810,45,319
74811,45,321
74812,46,323
74813,45,321
74814,44,321
74815,43,981
74816,49,317
74817,44,323
74818,45,319
74819,43,320
74820,45,319
74821,45,321
74822,46,319
74823,45,325
74824,46,317
74825,43,319
74826,44,319
74827,41,1049
74828,45,317
74829,42,319
74830,45,319
74831,46,319
74832,45,319
74833,44,321
74834,45,321
74835,46,321
74836,45,317
74837,46,319
74838,43,323
74839,45,949
74840,43,317
74841,43,319
74842,43,321
74843,45,317
74844,43,321
74845,45,320
74846,43,321
74847,45,320
74848,45,317
74849,43,322
74850,45,317
74851,45,967
74852,44,321
74853,42,321
74854,45,319
74855,46,319
74856,45,321
74857,44,323
74858,45,321
74859,44,321
74860,45,319
74861,44,321
74862,41,321
74863,43,996
74864,45,319
74865,44,319
74866,45,317
74867,44,321
74868,45,319
74869,44,321
74870,47,321
74871,45,317
74872,43,321
74873,43,321
74874,44,323
74875,45,1046
74876,44,315
74877,45,319
74878,44,325
74879,45,319
74880,45,320
74881,43,321
74882,47,323
74883,44,323
74884,45,321
74885,44,323
74886,47,321
74887,43,949
74888,45,317
74889,45,322
74890,45,319
74891,45,321
74892,44,319
74893,49,319
74894,47,321
74895,45,323
74896,47,319
74897,44,323
74898,45,323
74899,44,1049
74900,43,319
74901,43,322
74902,42,321
74903,45,319
74904,44,321
74905,45,321
74906,46,321
74907,45,323
74908,45,321
74909,45,321
74910,43,324
74911,46,1132
74912,45,319
74913,47,317
74914,42,319
74915,45,321
74916,44,321
74917,49,321
74918,45,320
74919,45,319
74920,45,321
74921,44,321
74922,45,319
74923,46,1331
74924,45,317
74925,45,321
74926,43,324
74927,44,319
74928,45,319
74929,46,319
74930,43,321
74931,48,360
74932,45,319
74933,45,319
74934,45,320
74935,45,786
74936,45,319
74937,45,317
74938,45,319
74939,43,320
74940,44,744
74941,41,321
74942,45,321
74943,41,323
74944,45,323
74945,43,319
74946,44,319
74947,45,319
74948,43,322
74949,44,319
74950,45,321
74951,44,321
74952,45,766
74953,43,322
74954,44,321
74955,43,321
74956,46,321
74957,45,319
74958,45,322
74959,44,319
74960,45,323
74961,45,321
74962,45,323
74963,45,321
74964,44,943
74965,45,317
74966,44,321
74967,45,321
74968,45,317
74969,43,323
74970,45,323
74971,45,319
74972,45,319
74973,42,321
74974,45,321
74975,45,324
74976,43,963
74977,45,321
74978,43,324
74979,44,321
74980,45,323
74981,44,319
74982,47,319
74983,43,324
74984,44,323
74985,47,317
74986,45,320
74987,44,321
74988,43,1018
74989,43,319
74990,45,319
74991,46,319
74992,45,319
74993,44,319
74994,43,321
74995,45,321
74996,43,325
74997,47,319
74998,44,321
74999,43,321
75000,45,919
75001,43,319
75002,44,319
75003,43,321
75004,47,317
75005,43,317
75006,45,320
75007,46,319
75008,43,323
75009,44,319
75010,45,323
75011,43,320
75012,44,1018
75013,43,322
75014,45,317
75015,43,325
75016,44,321
75017,45,317
75018,44,321
75019,43,323
75020,44,315
75021,47,319
75022,45,322
75023,42,319
75024,43,849
75025,45,321
75026,42,317
75027,45,317
75028,43,319
75029,45,315
75030,45,319
75031,43,321
75032,45,321
75033,48,317
75034,43,317
75035,44,321
75036,45,961
75037,43,322
75038,45,321
75039,45,319
75040,46,321
75041,41,319
75042,47,321
75043,43,319
75044,45,315
75045,45,319
75046,43,321
75047,44,321
75048,45,892
75049,47,319
75050,43,321
75051,43,321
75052,44,319
75053,45,319
75054,44,319
75055,43,321
75056,45,319
75057,43,321
75058,43,321
75059,47,319
75060,43,910
75061,43,321
75062,46,319
75063,43,321
75064,44,323
75065,45,323
75066,45,318
75067,44,319
75068,45,329
75069,43,322
75070,45,323
75071,45,349
75072,47,910
75073,45,321
75074,46,319
75075,45,319
75076,45,319
75077,42,319
75078,47,321
75079,44,323
75080,43,329
75081,45,323
75082,44,321
75083,43,319
75084,43,1019
75085,45,319
75086,43,317
75087,44,321
75088,45,319
75089,46,321
75090,45,323
75091,47,319
75092,43,321
75093,43,324
75094,43,317
75095,47,317
75096,43,943
75097,45,321
75098,45,319
75099,43,320
75100,44,323
75101,45,319
75102,44,319
75103,49,317
75104,47,319
75105,43,323
75106,45,359
75107,45,321
75108,43,925
75109,45,319
75110,44,317
75111,45,317
75112,44,321
75113,45,319
75114,41,323
75115,43,321
75116,43,321
75117,43,321
75118,43,321
75119,44,317
75120,45,965
75121,45,318
75122,45,319
75123,45,321
75124,44,317
75125,45,323
75126,44,323
75127,45,321
75128,45,322
75129,44,321
75130,45,321
75131,44,319
75132,45,947
75133,43,321
75134,41,321
75135,45,320
75136,45,319
75137,45,319
75138,46,321
75139,45,319
75140,47,319
75141,43,321
75142,45,317
75143,44,317
75144,45,1012
75145,43,319
75146,41,323
75147,45,319
75148,43,318
75149,44,317
75150,45,317
75151,44,317
75152,45,323
75153,45,319
75154,45,321
75155,45,320
75156,46,866
75157,44,323
75158,43,325
75159,43,321
75160,44,323
75161,45,319
75162,45,319
